city_id,solver,seed,pipeline_status,status,feasible,has_solution,vehicles,distance_m,duration_min,objective,runtime_sec,solution_json,geojson,map_html,checker_feasible,violations,error
berlin_mitte_30,greedy,0,ok,FEASIBLE,True,True,3,32309.95375933284,202.86826863010788,332309.9537593328,0.1996837000042433,reports\demo\city\city_solution_greedy_seed0.json,reports\demo\city\city_routes_greedy_seed0.geojson,reports\demo\city\city_map_greedy_seed0.html,True,,
berlin_mitte_30,ortools_routing,0,ok,SOLUTION_FOUND,True,True,3,22701.993695091478,187.20057036651258,322701.99369509146,60.00956500000029,reports\demo\city\city_solution_ortools_routing_seed0.json,reports\demo\city\city_routes_ortools_routing_seed0.geojson,reports\demo\city\city_map_ortools_routing_seed0.html,True,,
berlin_mitte_30,alns_roulette,0,ok,FEASIBLE,True,True,3,23956.684174675036,189.4487045655922,323956.684174675,6.2135409000038635,reports\demo\city\city_solution_alns_roulette_seed0.json,reports\demo\city\city_routes_alns_roulette_seed0.geojson,reports\demo\city\city_map_alns_roulette_seed0.html,True,,
berlin_mitte_30,alns_mosade,0,ok,FEASIBLE,True,True,3,23956.684174675032,189.4487045655922,323956.684174675,6.256464200007031,reports\demo\city\city_solution_alns_mosade_seed0.json,reports\demo\city\city_routes_alns_mosade_seed0.geojson,reports\demo\city\city_map_alns_mosade_seed0.html,True,,
